key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,9.095995,space,3.62764,space,1.837315,4.020576257,6.7366,0,0,0,2,1,Envied,NGS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.995884836,2.42603,0,1,1,11,1,Underappreciated,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.827160431,2.10765,0,2,2,5,1,Prominent,NGS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.193415732,1.98778,0,3,3,14,1,Insecure,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98353922,2.3595,0,4,4,13,1,Resentful,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.226337449,3.221395,0,5,5,16,1,Misunderstood,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.037037225,2.035285,0,6,6,17,1,Vengeful,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.000000063,1.981185,0,7,7,10,1,Fragile,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.008230641,2.318755,0,8,8,0,1,Authoritative,NGS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.995884962,2.38464,0,9,9,9,1,Self-absorbed,NVS,5e989d242e0de609ac479125,22,,Male,2020-10-22_11h03.05.168,Personality Lexical Decision,2020.2.3,Win32,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
