key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,10.320945,space,15.763445,space,16.36323,2.976851852,7.856495,0,0,0,10,1,Fragile,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.427083333,4.6344,0,1,1,12,1,Envious,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.703703704,3.712695,0,2,2,6,1,Superior,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.784722222,3.728665,0,3,3,1,1,Dominant,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.625,2.912785,0,4,4,8,1,Ignored,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.587962963,2.279535,0,5,5,7,1,Ashamed,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.998842593,2.69549,0,6,6,17,1,Vengeful,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.184027778,3.846855,0,7,7,0,1,Authoritative,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.578703704,2.113385,0,8,8,16,1,Misunderstood,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.375,3.779905,0,9,9,13,1,Resentful,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.334490741,1.995415,0,10,10,4,1,Powerful,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.994212963,2.5962,0,11,11,11,1,Underappreciated,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.891203704,2.563465,0,12,12,9,1,Self-absorbed,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.699074074,2.783885,0,13,13,3,1,High-Status,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.144675926,2.271695,0,14,14,15,1,Irritable,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.525462963,3.692625,0,15,15,5,1,Prominent,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.174768519,2.65265,0,16,16,14,1,Insecure,NVS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.00462963,3.031155,0,17,17,2,1,Envied,NGS,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,space,10.03815,2.027777778,5.65689,0,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to be understanding and patient towards those aspects of my personality I don’t like.,,5b031e450a56660001284e2c,33,,male,2020-10-22_10h55.51.344,Personality Lexical Decision,2020.2.3,Win32,60,237,,,,,,2.16087963,9.218905,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
