key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,5.311005,space,4.63093,space,3.26637,4.020576257,7.47017,0,0,0,7,1,Ashamed,NVS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.917695473,3.06161,0,1,1,16,1,Misunderstood,NVS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.115226337,3.143165,0,2,2,2,1,Envied,NGS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.16872428,2.30218,0,3,3,17,1,Vengeful,NVS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.991769547,1.835705,0,4,4,9,1,Self-absorbed,NVS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.12345679,2.47133,0,5,5,13,1,Resentful,NVS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.037036974,2.08542,0,6,6,5,1,Prominent,NGS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.901234631,2.10071,0,7,7,8,1,Ignored,NVS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.032921811,3.58514,0,8,8,6,1,Superior,NGS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.032921811,1.17061,0,9,9,4,1,Powerful,NGS,5f593e300f0eec17582ada05,21,,Male,2020-10-22_10h36.22.377,Personality Lexical Decision,2020.2.3,Win32,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
